coc_id,coc_name,year,median_contract_rent_2019_dollars,first_quartile_contract_rent_2019_dollars,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used,cpi_u_adjustment_factor
OH-506,"Akron, Barberton/Summit County CoC",2011,670.34,512.07,857,711,146,2011,2010,1.13656147
OH-506,"Akron, Barberton/Summit County CoC",2012,677.31,510.19,813,647,166,2012,2010,1.11351777
OH-506,"Akron, Barberton/Summit County CoC",2013,682.1,508.83,862,685,177,2013,2010,1.09744288
OH-506,"Akron, Barberton/Summit County CoC",2014,683.18,509.45,870,693,177,2014,2010,1.07992447
OH-506,"Akron, Barberton/Summit County CoC",2015,688.98,512.56,760,641,119,2015,2010,1.07864415
OH-506,"Akron, Barberton/Summit County CoC",2016,698.22,517.76,679,592,87,2016,2010,1.06520643
OH-506,"Akron, Barberton/Summit County CoC",2017,708.68,530.45,507,429,78,2017,2010,1.04298711
OH-506,"Akron, Barberton/Summit County CoC",2018,708.52,532.84,587,454,133,2018,2010,1.01811977
OH-506,"Akron, Barberton/Summit County CoC",2019,705.36,536.0,546,459,87,2019,2010,1.0
OH-507,Ohio Balance of State CoC,2010,601.45,442.88,4555,3462,1093,2010,2010,1.17243736
OH-507,Ohio Balance of State CoC,2011,598.7,440.42,4431,3534,897,2011,2010,1.13656147
OH-507,Ohio Balance of State CoC,2012,600.87,445.61,5121,4185,936,2012,2010,1.11351777
OH-507,Ohio Balance of State CoC,2013,602.38,445.83,3830,3165,665,2013,2010,1.09744288
OH-507,Ohio Balance of State CoC,2014,603.89,444.37,3806,3247,559,2014,2010,1.07992447
OH-507,Ohio Balance of State CoC,2015,608.82,447.67,3320,2854,466,2015,2010,1.07864415
OH-507,Ohio Balance of State CoC,2016,615.85,451.46,3032,2587,445,2016,2010,1.06520643
OH-507,Ohio Balance of State CoC,2017,618.01,451.45,3309,2686,623,2017,2010,1.04298711
OH-507,Ohio Balance of State CoC,2018,618.12,454.62,3133,2500,633,2018,2010,1.01811977
OH-507,Ohio Balance of State CoC,2019,624.75,457.61,3479,2665,814,2019,2010,1.0
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2010,572.09,449.92,431,378,53,2010,2010,1.17243736
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2011,568.71,449.83,482,414,68,2011,2010,1.13656147
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2012,564.92,451.73,482,419,63,2012,2010,1.11351777
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2013,566.14,452.66,522,466,56,2013,2010,1.09744288
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2014,567.41,452.66,531,493,38,2014,2010,1.07992447
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2015,566.9,451.85,472,412,60,2015,2010,1.07864415
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2016,572.04,451.88,460,423,37,2016,2010,1.06520643
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2017,577.83,452.55,319,297,22,2017,2010,1.04298711
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2018,577.7,455.33,278,238,40,2018,2010,1.01811977
OH-508,"Canton, Massillon, Alliance/Stark County CoC",2019,572.95,453.95,273,256,17,2019,2010,1.0
OK-500,North Central Oklahoma CoC,2010,496.56,373.37,323,179,144,2010,2010,1.17243736
OK-500,North Central Oklahoma CoC,2011,503.86,371.21,249,163,86,2011,2010,1.13656147
OK-500,North Central Oklahoma CoC,2012,511.9,365.85,204,147,57,2012,2010,1.11351777
OK-500,North Central Oklahoma CoC,2013,527.22,382.23,190,145,45,2013,2010,1.09744288
OK-500,North Central Oklahoma CoC,2014,533.57,381.32,201,154,47,2014,2010,1.07992447
OK-500,North Central Oklahoma CoC,2015,563.66,398.03,194,160,34,2015,2010,1.07864415
OK-500,North Central Oklahoma CoC,2016,575.63,410.83,129,78,51,2016,2010,1.06520643
OK-500,North Central Oklahoma CoC,2017,588.99,423.8,192,147,45,2017,2010,1.04298711
OK-500,North Central Oklahoma CoC,2018,593.64,427.2,181,141,40,2018,2010,1.01811977
OK-500,North Central Oklahoma CoC,2019,597.66,431.62,178,171,7,2019,2010,1.0
OK-501,Tulsa City & County CoC,2010,651.91,489.66,905,882,23,2010,2010,1.17243736
OK-501,Tulsa City & County CoC,2011,652.36,493.37,879,829,50,2011,2010,1.13656147
OK-501,Tulsa City & County CoC,2012,659.59,496.38,1021,876,145,2012,2010,1.11351777
OK-501,Tulsa City & County CoC,2013,674.25,504.14,1008,886,122,2013,2010,1.09744288
OK-501,Tulsa City & County CoC,2014,675.72,505.31,1010,908,102,2014,2010,1.07992447
OK-501,Tulsa City & County CoC,2015,686.92,512.58,956,825,131,2015,2010,1.07864415
OK-501,Tulsa City & County CoC,2016,699.02,521.39,1043,893,150,2016,2010,1.06520643
OK-501,Tulsa City & County CoC,2017,706.04,530.44,1074,900,174,2017,2010,1.04298711
OK-501,Tulsa City & County CoC,2018,712.92,536.62,1083,857,226,2018,2010,1.01811977
OK-501,Tulsa City & County CoC,2019,716.6,541.87,1188,892,296,2019,2010,1.0
OK-502,Oklahoma City CoC,2010,627.76,475.15,1128,889,239,2010,2010,1.17243736
OK-502,Oklahoma City CoC,2011,633.42,476.12,1348,1019,329,2011,2010,1.13656147
OK-502,Oklahoma City CoC,2012,644.14,485.27,1303,942,361,2012,2010,1.11351777
OK-502,Oklahoma City CoC,2013,661.47,495.86,1362,1069,293,2013,2010,1.09744288
OK-502,Oklahoma City CoC,2014,667.84,502.11,1481,1223,258,2014,2010,1.07992447
OK-502,Oklahoma City CoC,2015,685.97,512.79,1300,1100,200,2015,2010,1.07864415
OK-502,Oklahoma City CoC,2016,697.1,520.42,1511,1204,307,2016,2010,1.06520643
OK-502,Oklahoma City CoC,2017,702.27,533.29,1368,1100,268,2017,2010,1.04298711
OK-502,Oklahoma City CoC,2018,712.39,536.18,1183,789,394,2018,2010,1.01811977
OK-502,Oklahoma City CoC,2019,723.53,540.61,1273,889,384,2019,2010,1.0
OK-503,Oklahoma Balance of State CoC,2010,587.56,424.39,324,317,7,2010,2010,1.17243736
OK-503,Oklahoma Balance of State CoC,2011,590.18,421.14,483,126,357,2011,2010,1.13656147
OK-503,Oklahoma Balance of State CoC,2012,607.66,431.34,571,144,427,2012,2010,1.11351777
OK-503,Oklahoma Balance of State CoC,2013,605.76,441.89,272,149,123,2013,2010,1.09744288
OK-503,Oklahoma Balance of State CoC,2014,615.88,446.64,295,154,141,2014,2010,1.07992447
OK-503,Oklahoma Balance of State CoC,2015,634.03,459.14,237,121,116,2015,2010,1.07864415
OK-503,Oklahoma Balance of State CoC,2016,649.67,474.91,295,114,181,2016,2010,1.06520643
OK-503,Oklahoma Balance of State CoC,2017,652.68,478.73,432,139,293,2017,2010,1.04298711
OK-503,Oklahoma Balance of State CoC,2018,669.29,488.1,233,78,155,2018,2010,1.01811977
OK-503,Oklahoma Balance of State CoC,2019,669.14,489.09,279,113,166,2019,2010,1.0
OK-504,Norman/Cleveland County CoC,2010,682.42,548.24,565,251,314,2010,2010,1.17243736
OK-504,Norman/Cleveland County CoC,2011,682.39,543.58,619,162,457,2011,2010,1.13656147
OK-504,Norman/Cleveland County CoC,2012,686.93,550.04,616,160,456,2012,2010,1.11351777
OK-504,Norman/Cleveland County CoC,2013,695.03,553.11,368,213,155,2013,2010,1.09744288
OK-504,Norman/Cleveland County CoC,2014,705.68,559.13,140,118,22,2014,2010,1.07992447
OK-504,Norman/Cleveland County CoC,2015,714.46,560.55,133,117,16,2015,2010,1.07864415
OK-504,Norman/Cleveland County CoC,2016,730.16,567.3,138,92,46,2016,2010,1.06520643
OK-504,Norman/Cleveland County CoC,2017,740.57,578.67,174,98,76,2017,2010,1.04298711
OK-504,Norman/Cleveland County CoC,2018,746.88,581.92,364,137,227,2018,2010,1.01811977
OK-504,Norman/Cleveland County CoC,2019,757.15,594.12,347,132,215,2019,2010,1.0
OK-505,Northeast Oklahoma CoC,2010,497.55,346.24,567,243,324,2010,2010,1.17243736
OK-505,Northeast Oklahoma CoC,2011,503.79,348.82,266,233,33,2011,2010,1.13656147
OK-505,Northeast Oklahoma CoC,2012,505.98,349.0,342,277,65,2012,2010,1.11351777
OK-505,Northeast Oklahoma CoC,2013,518.37,365.61,487,318,169,2013,2010,1.09744288
OK-505,Northeast Oklahoma CoC,2014,522.54,367.11,383,300,83,2014,2010,1.07992447
OK-505,Northeast Oklahoma CoC,2015,527.69,375.65,343,319,24,2015,2010,1.07864415
OK-505,Northeast Oklahoma CoC,2016,544.51,389.73,368,342,26,2016,2010,1.06520643
OK-505,Northeast Oklahoma CoC,2017,546.47,394.99,377,325,52,2017,2010,1.04298711
OK-505,Northeast Oklahoma CoC,2018,547.9,392.21,392,341,51,2018,2010,1.01811977
OK-505,Northeast Oklahoma CoC,2019,555.89,404.42,228,157,71,2019,2010,1.0
OK-506,Southwest Oklahoma Regional CoC,2010,502.67,348.35,272,252,20,2010,2010,1.17243736
OK-506,Southwest Oklahoma Regional CoC,2011,515.77,349.72,133,123,10,2011,2010,1.13656147
OK-506,Southwest Oklahoma Regional CoC,2012,523.79,352.13,396,233,163,2012,2010,1.11351777
OK-506,Southwest Oklahoma Regional CoC,2013,536.05,365.09,196,159,37,2013,2010,1.09744288
OK-506,Southwest Oklahoma Regional CoC,2014,542.34,365.49,239,177,62,2014,2010,1.07992447
OK-506,Southwest Oklahoma Regional CoC,2015,553.29,375.31,161,120,41,2015,2010,1.07864415
OK-506,Southwest Oklahoma Regional CoC,2016,562.45,379.51,187,147,40,2016,2010,1.06520643
OK-506,Southwest Oklahoma Regional CoC,2017,568.18,389.66,231,169,62,2017,2010,1.04298711
OK-506,Southwest Oklahoma Regional CoC,2018,567.99,388.89,191,150,41,2018,2010,1.01811977
OK-506,Southwest Oklahoma Regional CoC,2019,574.51,400.07,158,136,22,2019,2010,1.0
OK-507,Southeastern Oklahoma Regional CoC,2010,434.46,308.53,1145,302,843,2010,2010,1.17243736
OK-507,Southeastern Oklahoma Regional CoC,2011,436.27,311.52,648,333,315,2011,2010,1.13656147
OK-507,Southeastern Oklahoma Regional CoC,2012,442.29,318.13,579,264,315,2012,2010,1.11351777
OK-507,Southeastern Oklahoma Regional CoC,2013,451.96,326.01,525,323,202,2013,2010,1.09744288
OK-507,Southeastern Oklahoma Regional CoC,2014,456.87,330.34,442,225,217,2014,2010,1.07992447
OK-507,Southeastern Oklahoma Regional CoC,2015,464.19,334.3,453,237,216,2015,2010,1.07864415
OK-507,Southeastern Oklahoma Regional CoC,2016,475.54,345.48,436,217,219,2016,2010,1.06520643
OK-507,Southeastern Oklahoma Regional CoC,2017,477.54,344.63,351,206,145,2017,2010,1.04298711
OK-507,Southeastern Oklahoma Regional CoC,2018,482.28,346.43,244,187,57,2018,2010,1.01811977
OK-507,Southeastern Oklahoma Regional CoC,2019,486.32,350.75,293,217,76,2019,2010,1.0
OR-500,"Eugene, Springfield/Lane County CoC",2010,786.07,609.36,2580,991,1589,2010,2010,1.17243736
OR-500,"Eugene, Springfield/Lane County CoC",2011,786.81,606.32,2140,734,1406,2011,2010,1.13656147
OR-500,"Eugene, Springfield/Lane County CoC",2012,793.08,607.47,2057,651,1406,2012,2010,1.11351777
OR-500,"Eugene, Springfield/Lane County CoC",2013,794.66,612.63,1751,649,1102,2013,2010,1.09744288
OR-500,"Eugene, Springfield/Lane County CoC",2014,797.28,620.86,1767,665,1102,2014,2010,1.07992447
OR-500,"Eugene, Springfield/Lane County CoC",2015,805.94,633.81,1473,757,716,2015,2010,1.07864415
OR-500,"Eugene, Springfield/Lane County CoC",2016,820.04,640.0,1451,517,934,2016,2010,1.06520643
OR-500,"Eugene, Springfield/Lane County CoC",2017,831.99,650.45,1529,526,1003,2017,2010,1.04298711
OR-500,"Eugene, Springfield/Lane County CoC",2018,847.76,650.95,1641,507,1134,2018,2010,1.01811977
OR-500,"Eugene, Springfield/Lane County CoC",2019,866.76,655.15,2165,532,1633,2019,2010,1.0
OR-501,"Portland, Gresham/Multnomah County CoC",2010,862.6,692.86,4235,2644,1591,2010,2010,1.17243736
OR-501,"Portland, Gresham/Multnomah County CoC",2011,875.83,700.89,4497,2783,1714,2011,2010,1.13656147
OR-501,"Portland, Gresham/Multnomah County CoC",2012,893.58,704.78,4423,2709,1714,2012,2010,1.11351777
OR-501,"Portland, Gresham/Multnomah County CoC",2013,908.95,719.51,4441,2546,1895,2013,2010,1.09744288
OR-501,"Portland, Gresham/Multnomah County CoC",2014,924.97,726.22,3927,2032,1895,2014,2010,1.07992447
OR-501,"Portland, Gresham/Multnomah County CoC",2015,948.79,737.99,3801,1914,1887,2015,2010,1.07864415
OR-501,"Portland, Gresham/Multnomah County CoC",2016,986.36,759.69,3914,2027,1887,2016,2010,1.06520643
OR-501,"Portland, Gresham/Multnomah County CoC",2017,1030.21,785.83,4177,2509,1668,2017,2010,1.04298711
OR-501,"Portland, Gresham/Multnomah County CoC",2018,1089.0,813.52,4019,2351,1668,2018,2010,1.01811977
OR-501,"Portland, Gresham/Multnomah County CoC",2019,1141.24,857.79,4015,1978,2037,2019,2010,1.0
OR-502,"Medford, Ashland/Jackson County CoC",2010,847.38,656.4,922,350,572,2010,2010,1.17243736
OR-502,"Medford, Ashland/Jackson County CoC",2011,844.53,649.99,1049,572,477,2011,2010,1.13656147
OR-502,"Medford, Ashland/Jackson County CoC",2012,835.12,643.2,691,441,250,2012,2010,1.11351777
OR-502,"Medford, Ashland/Jackson County CoC",2013,844.9,644.86,548,436,112,2013,2010,1.09744288
OR-502,"Medford, Ashland/Jackson County CoC",2014,828.13,648.42,625,399,226,2014,2010,1.07992447
OR-502,"Medford, Ashland/Jackson County CoC",2015,835.13,648.6,729,347,382,2015,2010,1.07864415
OR-502,"Medford, Ashland/Jackson County CoC",2016,839.35,645.92,527,288,239,2016,2010,1.06520643
OR-502,"Medford, Ashland/Jackson County CoC",2017,848.19,645.55,633,369,264,2017,2010,1.04298711
OR-502,"Medford, Ashland/Jackson County CoC",2018,850.62,641.32,732,403,329,2018,2010,1.01811977
OR-502,"Medford, Ashland/Jackson County CoC",2019,872.41,646.97,712,348,364,2019,2010,1.0
OR-503,Central Oregon CoC,2010,843.38,663.49,569,256,313,2010,2010,1.17243736
OR-503,Central Oregon CoC,2011,844.11,669.67,802,270,532,2011,2010,1.13656147
OR-503,Central Oregon CoC,2012,825.21,656.93,808,276,532,2012,2010,1.11351777
OR-503,Central Oregon CoC,2013,833.86,644.16,506,261,245,2013,2010,1.09744288
OR-503,Central Oregon CoC,2014,822.9,638.19,568,323,245,2014,2010,1.07992447
OR-503,Central Oregon CoC,2015,842.64,651.92,594,189,405,2015,2010,1.07864415
OR-503,Central Oregon CoC,2016,878.98,666.55,602,197,405,2016,2010,1.06520643
OR-503,Central Oregon CoC,2017,925.8,682.76,778,230,548,2017,2010,1.04298711
OR-503,Central Oregon CoC,2018,983.45,699.05,787,232,555,2018,2010,1.01811977
OR-503,Central Oregon CoC,2019,1012.59,727.31,880,266,614,2019,2010,1.0
OR-504,"Salem/Marion, Polk Counties CoC",2010,741.09,588.68,2316,599,1717,2010,2010,1.17243736
OR-504,"Salem/Marion, Polk Counties CoC",2011,746.88,591.14,,,,2011,2010,1.13656147
OR-504,"Salem/Marion, Polk Counties CoC",2012,741.07,596.29,,,,2012,2010,1.11351777
OR-504,"Salem/Marion, Polk Counties CoC",2013,744.88,589.33,,,,2013,2010,1.09744288
OR-504,"Salem/Marion, Polk Counties CoC",2014,742.51,593.08,,,,2014,2010,1.07992447
OR-504,"Salem/Marion, Polk Counties CoC",2015,744.71,596.82,,,,2015,2010,1.07864415
OR-504,"Salem/Marion, Polk Counties CoC",2016,764.01,611.35,,,,2016,2010,1.06520643
OR-504,"Salem/Marion, Polk Counties CoC",2017,789.22,629.75,,,,2017,2010,1.04298711
OR-504,"Salem/Marion, Polk Counties CoC",2018,821.64,654.66,,,,2018,2010,1.01811977
OR-504,"Salem/Marion, Polk Counties CoC",2019,861.57,684.46,,,,2019,2010,1.0
OR-505,Oregon Balance of State CoC,2010,690.61,519.75,6498,2007,4491,2010,2010,1.17243736
OR-505,Oregon Balance of State CoC,2011,690.04,520.94,7006,2293,4713,2011,2010,1.13656147
OR-505,Oregon Balance of State CoC,2012,693.65,521.14,6105,2035,4070,2012,2010,1.11351777
OR-505,Oregon Balance of State CoC,2013,704.84,528.28,5525,2199,3326,2013,2010,1.09744288
OR-505,Oregon Balance of State CoC,2014,707.23,528.52,4122,2344,1778,2014,2010,1.07992447
OR-505,Oregon Balance of State CoC,2015,711.38,534.74,5544,2242,3302,2015,2010,1.07864415
OR-505,Oregon Balance of State CoC,2016,726.36,536.17,5710,1859,3851,2016,2010,1.06520643
OR-505,Oregon Balance of State CoC,2017,735.88,539.03,5795,2026,3769,2017,2010,1.04298711
OR-505,Oregon Balance of State CoC,2018,745.22,538.97,6392,1858,4534,2018,2010,1.01811977
OR-505,Oregon Balance of State CoC,2019,763.47,542.6,7103,2064,5039,2019,2010,1.0
OR-506,"Hillsboro, Beaverton/Washington County CoC",2010,926.62,767.69,950,248,702,2010,2010,1.17243736
OR-506,"Hillsboro, Beaverton/Washington County CoC",2011,930.16,772.48,752,221,531,2011,2010,1.13656147
OR-506,"Hillsboro, Beaverton/Washington County CoC",2012,939.92,779.81,751,309,442,2012,2010,1.11351777
OR-506,"Hillsboro, Beaverton/Washington County CoC",2013,941.73,781.14,432,200,232,2013,2010,1.09744288
OR-506,"Hillsboro, Beaverton/Washington County CoC",2014,965.01,790.0,537,198,339,2014,2010,1.07992447
OR-506,"Hillsboro, Beaverton/Washington County CoC",2015,993.85,809.04,591,196,395,2015,2010,1.07864415
OR-506,"Hillsboro, Beaverton/Washington County CoC",2016,1033.77,837.7,571,193,378,2016,2010,1.06520643
OR-506,"Hillsboro, Beaverton/Washington County CoC",2017,1099.58,870.85,544,175,369,2017,2010,1.04298711
OR-506,"Hillsboro, Beaverton/Washington County CoC",2018,1157.6,924.19,522,163,359,2018,2010,1.01811977
OR-506,"Hillsboro, Beaverton/Washington County CoC",2019,1223.44,972.83,530,298,232,2019,2010,1.0
OR-507,Clackamas County CoC,2010,933.75,755.28,1422,136,1286,2010,2010,1.17243736
OR-507,Clackamas County CoC,2011,937.45,754.02,1008,139,869,2011,2010,1.13656147
OR-507,Clackamas County CoC,2012,949.89,759.05,993,124,869,2012,2010,1.11351777
OR-507,Clackamas County CoC,2013,969.94,774.18,619,141,478,2013,2010,1.09744288
OR-507,Clackamas County CoC,2014,968.75,771.6,618,140,478,2014,2010,1.07992447
OR-507,Clackamas County CoC,2015,1004.46,783.69,494,186,308,2015,2010,1.07864415
OR-507,Clackamas County CoC,2016,1033.24,805.08,463,155,308,2016,2010,1.06520643
OR-507,Clackamas County CoC,2017,1066.13,828.71,497,151,346,2017,2010,1.04298711
OR-507,Clackamas County CoC,2018,1104.54,850.77,383,37,346,2018,2010,1.01811977
OR-507,Clackamas County CoC,2019,1161.55,910.06,471,248,223,2019,2010,1.0
PA-500,Philadelphia CoC,2010,820.37,570.66,6084,5603,481,2010,2010,1.17243736
PA-500,Philadelphia CoC,2011,824.2,571.26,6180,5674,506,2011,2010,1.13656147
PA-500,Philadelphia CoC,2012,832.33,578.81,5780,5280,500,2012,2010,1.11351777
PA-500,Philadelphia CoC,2013,847.18,581.67,5645,5119,526,2013,2010,1.09744288
PA-500,Philadelphia CoC,2014,849.53,584.6,5738,5377,361,2014,2010,1.07992447
PA-500,Philadelphia CoC,2015,863.71,596.71,5998,5328,670,2015,2010,1.07864415
PA-500,Philadelphia CoC,2016,883.18,616.85,6112,5407,705,2016,2010,1.06520643
PA-500,Philadelphia CoC,2017,894.91,625.88,5693,4737,956,2017,2010,1.04298711
PA-500,Philadelphia CoC,2018,914.59,628.48,5788,4705,1083,2018,2010,1.01811977
PA-500,Philadelphia CoC,2019,934.3,633.26,5735,4762,973,2019,2010,1.0
PA-501,Harrisburg/Dauphin County CoC,2010,688.75,511.96,394,306,88,2010,2010,1.17243736
PA-501,Harrisburg/Dauphin County CoC,2011,710.99,522.25,394,321,73,2011,2010,1.13656147
PA-501,Harrisburg/Dauphin County CoC,2012,729.93,551.4,386,328,58,2012,2010,1.11351777
PA-501,Harrisburg/Dauphin County CoC,2013,728.44,546.34,390,342,48,2013,2010,1.09744288
PA-501,Harrisburg/Dauphin County CoC,2014,722.08,537.91,396,357,39,2014,2010,1.07992447
PA-501,Harrisburg/Dauphin County CoC,2015,725.88,546.06,402,386,16,2015,2010,1.07864415
PA-501,Harrisburg/Dauphin County CoC,2016,728.82,555.46,433,390,43,2016,2010,1.06520643
PA-501,Harrisburg/Dauphin County CoC,2017,744.83,556.36,460,390,70,2017,2010,1.04298711
PA-501,Harrisburg/Dauphin County CoC,2018,746.17,565.14,445,410,35,2018,2010,1.01811977
PA-501,Harrisburg/Dauphin County CoC,2019,761.73,567.42,418,370,48,2019,2010,1.0
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2010,967.42,729.1,716,663,53,2010,2010,1.17243736
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2011,973.26,733.25,648,601,47,2011,2010,1.13656147
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2012,982.76,734.51,604,566,38,2012,2010,1.11351777
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2013,970.58,734.32,546,501,45,2013,2010,1.09744288
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2014,969.7,734.89,509,462,47,2014,2010,1.07992447
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2015,990.76,732.65,436,376,60,2015,2010,1.07864415
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2016,1001.56,740.97,406,371,35,2016,2010,1.06520643
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2017,1002.31,746.99,453,413,40,2017,2010,1.04298711
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2018,1005.4,750.04,414,361,53,2018,2010,1.01811977
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",2019,1018.18,756.0,400,352,48,2019,2010,1.0
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2010,534.89,406.41,201,195,6,2010,2010,1.17243736
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2011,539.68,409.54,180,171,9,2011,2010,1.13656147
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2012,547.82,405.82,178,173,5,2012,2010,1.11351777
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2013,564.13,418.83,165,153,12,2013,2010,1.09744288
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2014,572.17,420.72,192,180,12,2014,2010,1.07992447
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2015,588.54,432.65,174,158,16,2015,2010,1.07864415
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2016,593.74,434.44,169,160,9,2016,2010,1.06520643
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2017,608.07,441.96,174,171,3,2017,2010,1.04298711
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2018,599.9,442.35,165,159,6,2018,2010,1.01811977
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",2019,609.63,453.59,164,157,7,2019,2010,1.0
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2010,1097.33,830.12,428,390,38,2010,2010,1.17243736
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2011,1110.97,832.07,410,400,10,2011,2010,1.13656147
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2012,1111.12,825.38,419,396,23,2012,2010,1.11351777
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2013,1124.07,837.84,464,451,13,2013,2010,1.09744288
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2014,1131.13,845.06,438,432,6,2014,2010,1.07992447
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2015,1151.42,849.45,429,426,3,2015,2010,1.07864415
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2016,1161.54,861.63,398,378,20,2016,2010,1.06520643
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2017,1167.97,865.08,310,291,19,2017,2010,1.04298711
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2018,1180.26,876.2,291,271,20,2018,2010,1.01811977
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",2019,1199.28,883.4,246,227,19,2019,2010,1.0
PA-505,Chester County CoC,2010,1114.34,830.61,319,312,7,2010,2010,1.17243736
PA-505,Chester County CoC,2011,1136.74,836.33,726,717,9,2011,2010,1.13656147
PA-505,Chester County CoC,2012,1134.65,827.72,691,667,24,2012,2010,1.11351777
PA-505,Chester County CoC,2013,1151.13,852.08,641,598,43,2013,2010,1.09744288
PA-505,Chester County CoC,2014,1170.69,857.67,679,640,39,2014,2010,1.07992447
PA-505,Chester County CoC,2015,1162.01,867.37,612,597,15,2015,2010,1.07864415
PA-505,Chester County CoC,2016,1168.27,865.0,558,553,5,2016,2010,1.06520643
PA-505,Chester County CoC,2017,1176.15,871.14,578,554,24,2017,2010,1.04298711
PA-505,Chester County CoC,2018,1174.94,865.64,579,566,13,2018,2010,1.01811977
PA-505,Chester County CoC,2019,1197.6,868.33,528,508,20,2019,2010,1.0
PA-506,Reading/Berks County CoC,2010,728.44,551.73,513,500,13,2010,2010,1.17243736
PA-506,Reading/Berks County CoC,2011,730.05,558.21,357,350,7,2011,2010,1.13656147
PA-506,Reading/Berks County CoC,2012,736.24,568.51,340,323,17,2012,2010,1.11351777
PA-506,Reading/Berks County CoC,2013,733.7,569.07,468,455,13,2013,2010,1.09744288
PA-506,Reading/Berks County CoC,2014,737.12,565.23,604,593,11,2014,2010,1.07992447
PA-506,Reading/Berks County CoC,2015,735.89,562.74,561,557,4,2015,2010,1.07864415
PA-506,Reading/Berks County CoC,2016,748.49,565.86,521,518,3,2016,2010,1.06520643
PA-506,Reading/Berks County CoC,2017,750.63,571.58,534,521,13,2017,2010,1.04298711
PA-506,Reading/Berks County CoC,2018,763.81,579.2,562,551,11,2018,2010,1.01811977
PA-506,Reading/Berks County CoC,2019,770.29,593.03,597,587,10,2019,2010,1.0
PA-508,Scranton/Lackawanna County CoC,2010,576.83,433.79,285,243,42,2010,2010,1.17243736
PA-508,Scranton/Lackawanna County CoC,2011,582.86,441.11,276,236,40,2011,2010,1.13656147
PA-508,Scranton/Lackawanna County CoC,2012,588.17,452.75,260,238,22,2012,2010,1.11351777
PA-508,Scranton/Lackawanna County CoC,2013,597.57,454.25,252,247,5,2013,2010,1.09744288
PA-508,Scranton/Lackawanna County CoC,2014,609.13,454.89,287,282,5,2014,2010,1.07992447
PA-508,Scranton/Lackawanna County CoC,2015,620.08,464.83,233,223,10,2015,2010,1.07864415
PA-508,Scranton/Lackawanna County CoC,2016,626.79,466.06,242,231,11,2016,2010,1.06520643
PA-508,Scranton/Lackawanna County CoC,2017,633.03,468.81,197,183,14,2017,2010,1.04298711
PA-508,Scranton/Lackawanna County CoC,2018,644.87,485.06,159,154,5,2018,2010,1.01811977
PA-508,Scranton/Lackawanna County CoC,2019,642.97,501.73,186,177,9,2019,2010,1.0
PA-509,Eastern Pennsylvania CoC,2010,665.6,458.96,1895,1752,143,2010,2010,1.17243736
PA-509,Eastern Pennsylvania CoC,2011,672.99,462.56,1720,1589,131,2011,2010,1.13656147
PA-509,Eastern Pennsylvania CoC,2012,683.63,468.33,1752,1621,131,2012,2010,1.11351777
PA-509,Eastern Pennsylvania CoC,2013,694.37,473.8,2081,1764,317,2013,2010,1.09744288
